관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,북구 오치동 985-9,북구 천지인로115번길 1,1,200만,360도,30일,2024,35.184036,126.911325,2025-12-31
광주광역시 사회재난과,북구 오치동 996-22,북구 문화소통로108번길 65,2,200만,360도,30일,2022,35.18166,126.907671,2025-12-31
광주광역시 사회재난과,북구 오치동 996-22,북구 문화소통로108번길 65,1,200만,360도,30일,2024,35.18166,126.907671,2025-12-31
광주광역시 사회재난과,북구 용두동 333-19,북구 하서로423번길 16,2,200만,360도,30일,2024,35.212863,126.873804,2025-12-31
광주광역시 사회재난과,북구 용두동 334-6,북구 거진길 15,2,200만,360도,30일,2022,35.214287,126.873238,2025-12-31
광주광역시 사회재난과,북구 용두동 334-6,북구 거진길 15,1,200만,360도,30일,2024,35.214287,126.873238,2025-12-31
광주광역시 사회재난과,북구 용봉동 1199-16,북구 용주로40번길 87,2,200만,360도,30일,2019,35.182167,126.90661,2025-12-31
광주광역시 사회재난과,북구 용봉동 1199-16,북구 용주로40번길 87,1,200만,360도,30일,2019,35.182167,126.90661,2025-12-31
광주광역시 사회재난과,북구 용봉동 1199-16,북구 용주로40번길 87,1,200만,360도,30일,2024,35.182167,126.90661,2025-12-31
광주광역시 사회재난과,북구 용봉동 1225-2,북구 용주로30번길 16,2,200만,360도,30일,2019,35.181029,126.901557,2025-12-31
광주광역시 사회재난과,북구 용봉동 1225-2,북구 용주로30번길 16,1,200만,360도,30일,2022,35.181029,126.901557,2025-12-31
광주광역시 사회재난과,북구 용봉동 1225-2,북구 용주로30번길 16,1,200만,360도,30일,2024,35.181029,126.901557,2025-12-31
광주광역시 사회재난과,북구 용봉동 1230-20,북구 반룡로5번길 43,3,200만,360도,30일,2019,35.180803,126.900293,2025-12-31
광주광역시 사회재난과,북구 용봉동 1230-20,북구 반룡로5번길 43,1,200만,360도,30일,2022,35.180803,126.900293,2025-12-31
광주광역시 사회재난과,북구 용봉동 1230-20,북구 반룡로5번길 43,1,200만,360도,30일,2024,35.180803,126.900293,2025-12-31
광주광역시 사회재난과,북구 용봉동 1231-5,북구 반룡로5번길 15,2,200만,360도,30일,2022,35.180119,126.89898,2025-12-31
광주광역시 사회재난과,북구 용봉동 1244-18,북구 설죽로214번길 81,1,200만,360도,30일,2019,35.178316,126.902305,2025-12-31
광주광역시 사회재난과,북구 용봉동 1244-18,북구 설죽로214번길 81,1,200만,360도,30일,2024,35.178316,126.902305,2025-12-31
광주광역시 사회재난과,북구 용봉동 1251-1,북구 설죽로214번길 60,2,200만,360도,30일,2019,35.178023,126.900715,2025-12-31
광주광역시 사회재난과,북구 용봉동 1251-1,북구 설죽로214번길 60,1,200만,360도,30일,2022,35.178023,126.900715,2025-12-31
광주광역시 사회재난과,북구 용봉동 1251-1,북구 설죽로214번길 60,1,200만,360도,30일,2023,35.178023,126.900715,2025-12-31
광주광역시 사회재난과,북구 용봉동 1253-7,,1,200만,360도,30일,2018,35.177339,126.902127,2025-12-31
광주광역시 사회재난과,북구 용봉동 1253-7,,1,200만,360도,30일,2019,35.177339,126.902127,2025-12-31
광주광역시 사회재난과,북구 용봉동 1253-7,,1,200만,360도,30일,2024,35.177339,126.902127,2025-12-31
광주광역시 사회재난과,북구 용봉동 1403-1,북구 청계로 48,1,200만,360도,30일,2020,35.176965,126.89273,2025-12-31
광주광역시 사회재난과,북구 용봉동 1403-1,북구 청계로 48,2,200만,360도,30일,2024,35.176965,126.89273,2025-12-31
광주광역시 사회재난과,북구 용봉동 149-19,북구 우치로110번길 39,2,200만,360도,30일,2019,35.177493,126.914468,2025-12-31
광주광역시 사회재난과,북구 용봉동 149-19,북구 우치로110번길 39,1,200만,360도,30일,2022,35.177493,126.914468,2025-12-31
광주광역시 사회재난과,북구 용봉동 149-19,북구 우치로110번길 39,1,200만,360도,30일,2024,35.177493,126.914468,2025-12-31
광주광역시 사회재난과,북구 용봉동 149-20,북구 우치로110번길 57,2,200만,360도,30일,2019,35.177447,126.915728,2025-12-31
광주광역시 사회재난과,북구 용봉동 149-20,북구 우치로110번길 57,1,200만,360도,30일,2023,35.177447,126.915728,2025-12-31
광주광역시 사회재난과,북구 용봉동 157-20,북구 호동로43번길 38,3,200만,360도,30일,2019,35.176128,126.9144,2025-12-31
광주광역시 사회재난과,북구 용봉동 157-20,북구 호동로43번길 38,1,200만,360도,30일,2024,35.176128,126.9144,2025-12-31
광주광역시 사회재난과,북구 용봉동 358-9,북구 설죽로202번길 94,2,200만,360도,30일,2022,35.177406,126.902614,2025-12-31
광주광역시 사회재난과,북구 용봉동 18-6,북구 효산로 14,2,200만,360도,30일,2022,35.181691,126.91257,2025-12-31
광주광역시 사회재난과,북구 용봉동 18-6,북구 효산로 14,1,200만,360도,30일,2024,35.181691,126.91257,2025-12-31
광주광역시 사회재난과,북구 용봉동 628-10,북구 설죽로148번길 88,2,200만,360도,30일,2022,35.176145,126.89857,2025-12-31
광주광역시 사회재난과,북구 용봉동 729-2,북구 비엔날레로 72,2,200만,360도,30일,2022,35.177715,126.890323,2025-12-31
광주광역시 사회재난과,북구 용봉동 825-3,북구 설죽로251번길 66,4,200만,360도,30일,2020,35.182194,126.894695,2025-12-31
광주광역시 사회재난과,북구 용봉동 868-2,,1,200만,360도,30일,2019,35.183251,126.892112,2025-12-31
광주광역시 사회재난과,북구 용봉동 868-2,,1,200만,360도,30일,2024,35.183251,126.892112,2025-12-31
광주광역시 사회재난과,북구 용전동 807-2,,2,200만,360도,30일,2022,35.238171,126.895568,2025-12-31
광주광역시 사회재난과,북구 우산동 172-10,,1,200만,360도,30일,2024,35.172485,126.919747,2025-12-31
광주광역시 사회재난과,북구 우산동 189-1,북구 서방로73번길 14,1,200만,360도,30일,2024,35.172626,126.921141,2025-12-31
광주광역시 사회재난과,북구 우산동 191-1,북구 서방로73번길 42-1,1,200만,360도,30일,2022,35.17401,126.921523,2025-12-31
광주광역시 사회재난과,북구 우산동 191-1,북구 서방로73번길 42-1,1,200만,360도,30일,2023,35.17401,126.921523,2025-12-31
광주광역시 사회재난과,북구 우산동 202-22,북구 서방로81번길 56,2,200만,360도,30일,2022,35.173086,126.923617,2025-12-31
광주광역시 사회재난과,북구 우산동 203-1,북구 서방로81번길 88,2,200만,360도,30일,2024,35.174307,126.924469,2025-12-31
광주광역시 사회재난과,북구 우산동 205-1,북구 서방로81번길 102,3,200만,360도,30일,2020,35.175282,126.924655,2025-12-31
광주광역시 사회재난과,북구 중흥동 278-26,북구 서방로 13,1,200만,360도,30일,2018,35.173443,126.914657,2025-12-31
광주광역시 사회재난과,북구 중흥동 278-26,북구 서방로 13,1,200만,360도,30일,2022,35.173443,126.914657,2025-12-31
광주광역시 사회재난과,북구 중흥동 278-26,북구 서방로 13,1,200만,360도,30일,2023,35.173443,126.914657,2025-12-31
광주광역시 사회재난과,북구 우산동 599-7 ,북구 중문로88번길 11-2,1,200만,360도,30일,2018,35.180247,126.92155,2025-12-31
광주광역시 사회재난과,북구 우산동 599-7 ,북구 중문로88번길 11-2,1,200만,360도,30일,2022,35.180247,126.92155,2025-12-31
광주광역시 사회재난과,북구 우산동 599-7 ,북구 중문로88번길 11-2,1,200만,360도,30일,2023,35.180247,126.92155,2025-12-31
광주광역시 사회재난과,북구 우산동 610-1,북구 면앙로79번길 28,1,200만,360도,30일,2023,35.1797,126.920938,2025-12-31
광주광역시 사회재난과,북구 우산동 610-1,북구 면앙로79번길 28,1,200만,360도,30일,2024,35.1797,126.920938,2025-12-31
광주광역시 사회재난과,북구 운암동 885-3,북구 서강로53번길 48-2,2,200만,360도,30일,2022,35.177184,126.87033,2025-12-31
광주광역시 사회재난과,북구 운암동 885-3,북구 서강로53번길 48-2,1,200만,360도,30일,2024,35.177184,126.87033,2025-12-31
광주광역시 사회재난과,북구 운암동 1054-10,북구 서강로 129,1,200만,360도,30일,2013,35.182853,126.874565,2025-12-31
광주광역시 사회재난과,북구 운암동 1054-10,북구 서강로 129,1,200만,360도,30일,2022,35.182853,126.874565,2025-12-31
광주광역시 사회재난과,북구 운암동 1054-10,북구 서강로 129,1,200만,360도,30일,2024,35.182853,126.874565,2025-12-31
광주광역시 사회재난과,북구 운암동 1038-13,,2,200만,360도,30일,2022,35.182356,126.870618,2025-12-31
광주광역시 사회재난과,북구 운암동 1038-13,,2,200만,360도,30일,2024,35.182356,126.870618,2025-12-31
광주광역시 사회재난과,북구 운암동 122-2,북구 운용로 19-7,2,200만,360도,30일,2022,35.175224,126.888452,2025-12-31
광주광역시 사회재난과,북구 운암동 1384,북구 하남대로775번길 16,1,200만,360도,30일,2024,35.172319,126.877755,2025-12-31
광주광역시 사회재난과,북구 운암동 1384,북구 하남대로775번길 16,1,200만,360도,30일,2017,35.172319,126.877755,2025-12-31
광주광역시 사회재난과,북구 운암동 1384,북구 하남대로775번길 16,1,200만,360도,30일,2018,35.172319,126.877755,2025-12-31
광주광역시 사회재난과,북구 운암동 1384,북구 하남대로775번길 16,1,200만,360도,30일,2021,35.172319,126.877755,2025-12-31
광주광역시 사회재난과,북구 운암동 1423,북구 하남대로793번길 14,1,200만,360도,30일,2018,35.17177,126.879642,2025-12-31
광주광역시 사회재난과,북구 운암동 1423,북구 하남대로793번길 14,1,200만,360도,30일,2022,35.17177,126.879642,2025-12-31
광주광역시 사회재난과,북구 운암동 1423,북구 하남대로793번길 14,1,200만,360도,30일,2023,35.17177,126.879642,2025-12-31
광주광역시 사회재난과,북구 운암동 1423,북구 하남대로793번길 14,1,200만,360도,30일,2024,35.17177,126.879642,2025-12-31
광주광역시 사회재난과,북구 운암동 316-10,북구 하서로49번길 28,2,200만,360도,30일,2022,35.180031,126.879433,2025-12-31
광주광역시 사회재난과,북구 운암동 352-15,북구 황계로55번길 8,2,200만,360도,30일,2022,35.177829,126.875604,2025-12-31
광주광역시 사회재난과,북구 운암동 352-15,북구 황계로55번길 8,1,200만,360도,30일,2024,35.177829,126.875604,2025-12-31
광주광역시 사회재난과,북구 운암동 395-16,북구 운신북길 247,1,200만,360도,30일,2013,35.171802,126.886798,2025-12-31
광주광역시 사회재난과,북구 운암동 395-16,북구 운신북길 247,2,200만,360도,30일,2021,35.171802,126.886798,2025-12-31
광주광역시 사회재난과,북구 운암동 395-16,북구 운신북길 247,1,200만,360도,30일,2022,35.171802,126.886798,2025-12-31
광주광역시 사회재난과,북구 운암동 398-1,북구 서암대로30번길 9,1,200만,360도,30일,2018,35.172168,126.88815,2025-12-31
광주광역시 사회재난과,북구 운암동 398-1,북구 서암대로30번길 9,1,200만,360도,30일,2019,35.172168,126.88815,2025-12-31
광주광역시 사회재난과,북구 운암동 398-1,북구 서암대로30번길 9,1,200만,360도,30일,2021,35.172168,126.88815,2025-12-31
광주광역시 사회재난과,북구 운암동 398-1,북구 서암대로30번길 9,1,200만,360도,30일,2024,35.172168,126.88815,2025-12-31
광주광역시 사회재난과,북구 운암동 425-1,북구 운신남길 308-1,1,200만,360도,30일,2018,35.170578,126.891324,2025-12-31
광주광역시 사회재난과,북구 운암동 425-1,북구 운신남길 308-1,1,200만,360도,30일,2021,35.170578,126.891324,2025-12-31
광주광역시 사회재난과,북구 운암동 425-1,북구 운신남길 308-1,1,200만,360도,30일,2024,35.170578,126.891324,2025-12-31
광주광역시 사회재난과,북구 운암동 449-3,북구 대자로106번길 12,2,200만,360도,30일,2024,35.172264,126.883593,2025-12-31
광주광역시 사회재난과,북구 운암동 451-4,북구 죽봉대로 211,1,200만,360도,30일,2019,35.17214,126.883873,2025-12-31
광주광역시 사회재난과,북구 운암동 451-4,북구 죽봉대로 211,1,200만,360도,30일,2022,35.17214,126.883873,2025-12-31
광주광역시 사회재난과,북구 운암동 451-4,북구 죽봉대로 211,1,200만,360도,30일,2024,35.17214,126.883873,2025-12-31
광주광역시 사회재난과,북구 운암동 479-20,북구 북문대로20번길 35,2,200만,360도,30일,2019,35.175535,126.884383,2025-12-31
광주광역시 사회재난과,북구 운암동 479-20,북구 북문대로20번길 35,1,200만,360도,30일,2022,35.175535,126.884383,2025-12-31
광주광역시 사회재난과,북구 운암동 479-20,북구 북문대로20번길 35,1,200만,360도,30일,2023,35.175535,126.884383,2025-12-31
광주광역시 사회재난과,북구 운암동 496-6,북구 서암대로 39,1,200만,360도,30일,2018,35.172852,126.889279,2025-12-31
광주광역시 사회재난과,북구 운암동 496-6,북구 서암대로 39,1,200만,360도,30일,2022,35.172852,126.889279,2025-12-31
광주광역시 사회재난과,북구 운암동 496-6,북구 서암대로 39,1,200만,360도,30일,2024,35.172852,126.889279,2025-12-31
광주광역시 사회재난과,북구 운암동 779-17 ,북구 황계로 9,1,200만,360도,30일,2018,35.173587,126.875943,2025-12-31
광주광역시 사회재난과,북구 운암동 779-17 ,북구 황계로 9,1,200만,360도,30일,2022,35.173587,126.875943,2025-12-31
광주광역시 사회재난과,북구 운암동 779-17 ,북구 황계로 9,1,200만,360도,30일,2023,35.173587,126.875943,2025-12-31
광주광역시 사회재난과,북구 운암동 779-17 ,북구 황계로 9,1,200만,360도,30일,2024,35.173587,126.875943,2025-12-31
광주광역시 사회재난과,북구 운암동 782-1,북구 동운로 182,2,200만,360도,30일,2022,35.173455,126.870498,2025-12-31
광주광역시 사회재난과,북구 운암동 782-1,북구 동운로 182,2,200만,360도,30일,2024,35.173455,126.870498,2025-12-31
광주광역시 사회재난과,북구 운암동 93-27,북구 대자로 77-1,2,200만,360도,30일,2022,35.173282,126.881027,2025-12-31
광주광역시 사회재난과,북구 운암동 93-27,북구 대자로 77-1,2,200만,360도,30일,2024,35.173282,126.881027,2025-12-31
광주광역시 사회재난과,북구 운암동 934-29 ,북구 서강로66번길 25,1,200만,360도,30일,2024,35.177737,126.872583,2025-12-31
광주광역시 사회재난과,북구 운암동 934-29 ,북구 서강로66번길 25,1,200만,360도,30일,2018,35.177737,126.872583,2025-12-31
광주광역시 사회재난과,북구 운암동 934-29 ,북구 서강로66번길 25,1,200만,360도,30일,2022,35.177737,126.872583,2025-12-31
광주광역시 사회재난과,북구 운암동 934-29 ,북구 서강로66번길 25,1,200만,360도,30일,2024,35.177737,126.872583,2025-12-31
광주광역시 사회재난과,북구 운암동 945-1,북구 대자실로 14,1,200만,360도,30일,2018,35.178754,126.873694,2025-12-31
광주광역시 사회재난과,북구 운암동 945-1,북구 대자실로 14,2,200만,360도,30일,2023,35.178754,126.873694,2025-12-31
광주광역시 사회재난과,북구 운암동 945-1,북구 대자실로 14,1,200만,360도,30일,2024,35.178754,126.873694,2025-12-31
광주광역시 사회재난과,북구 운정동 236-1,,1,200만,360도,30일,2018,35.226731,126.945141,2025-12-31
광주광역시 사회재난과,북구 운정동 236-1,,1,200만,360도,30일,2022,35.226731,126.945141,2025-12-31
광주광역시 사회재난과,북구 운정동 236-1,,1,200만,360도,30일,2023,35.226731,126.945141,2025-12-31
광주광역시 사회재난과,북구 운정동 418-1,,2,200만,360도,30일,2022,35.22326,126.94638,2025-12-31
